Exp,Year,Plot,Strip,family,Species5,Species,tipLabel,NumSp,SpNum,FgNum,Fgset,biomass,Achillea_millefolium,Elymus_smithii,Amorpha_canescens,Andropogon_gerardi,Asclepias_tuberosa,Elymus_canadensis,Koeleria_pyramidata,Lespedeza_capitata,Liatris_aspera,Lupinus_perennis,Monarda_fistulosa,Panicum_virgatum,Dalea_purpurea,Poa_pratensis,Quercus_ellipsoidalis,Quercus_macrocarpa,Schizachyrium_scoparium,Sorghastrum_nutans,id,species,pa
120,2011,301,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,46.98,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Andge,Andge,1
120,2011,301,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,1.2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Koepy,Koepy,1
120,2011,301,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,40.37,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Lesca,Lesca,1
120,2011,301,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,29.3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Liaas,Liaas,1
120,2011,301,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,30.63,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Luppe,Luppe,1
120,2011,301,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,5.03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Monfi,Monfi,1
120,2011,301,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,7.63,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Panvi,Panvi,1
120,2011,301,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,18.82,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Poapr,Poapr,1
120,2011,301,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,86.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Schsc,Schsc,1
120,2011,301,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,37.63,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16_301_Sornu,Sornu,1
120,2011,302,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,4,5,3,FLW,36.17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4_302_Liaas,Liaas,1
120,2011,302,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,5,3,FLW,52.07,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4_302_Luppe,Luppe,1
120,2011,302,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,4,5,3,FLW,2.2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4_302_Monfi,Monfi,1
120,2011,303,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,10,3,3FL,4.58,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,8_303_Achmi,Achmi,1
120,2011,303,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,10,3,3FL,0.08,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,8_303_Koepy,Koepy,1
120,2011,303,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,10,3,3FL,3.25,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,8_303_Liaas,Liaas,1
120,2011,303,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,10,3,3FL,60.13,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,8_303_Luppe,Luppe,1
120,2011,303,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,10,3,3FL,25.83,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,8_303_Poapr,Poapr,1
120,2011,304,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,2,1,3,114.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2_304_Koepy,Koepy,1
120,2011,307,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,9,4,4FLW,26.85,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,8_307_Luppe,Luppe,1
120,2011,307,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,9,4,4FLW,1.08,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,8_307_Monfi,Monfi,1
120,2011,307,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,8,9,4,4FLW,6.52,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,8_307_Panvi,Panvi,1
120,2011,307,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,9,4,4FLW,152.05,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,8_307_Petpu,Petpu,1
120,2011,307,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,9,4,4FLW,88.07,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,8_307_Schsc,Schsc,1
120,2011,308,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,1,1,1,F,13.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1_308_Asctu,Asctu,1
120,2011,311,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,2,2,34,10.22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2_311_Koepy,Koepy,1
120,2011,311,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,2,2,2,34,71.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2_311_Panvi,Panvi,1
120,2011,313,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,4,3FLW,16.53,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,8_313_Achmi,Achmi,1
120,2011,313,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,4,3FLW,5.08,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,8_313_Koepy,Koepy,1
120,2011,313,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,9,4,3FLW,154.82,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,8_313_Lesca,Lesca,1
120,2011,313,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,9,4,3FLW,28.32,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,8_313_Liaas,Liaas,1
120,2011,313,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,9,4,3FLW,82.42,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,8_313_Luppe,Luppe,1
120,2011,313,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,9,4,3FLW,27.17,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,8_313_Petpu,Petpu,1
120,2011,318,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,9.5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Achmi,Achmi,1
120,2011,318,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,65.65,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Andge,Andge,1
120,2011,318,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,16,17,5,34FLW,3.33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Asctu,Asctu,1
120,2011,318,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,4.75,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Lesca,Lesca,1
120,2011,318,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,99.05,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Luppe,Luppe,1
120,2011,318,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,9.12,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Monfi,Monfi,1
120,2011,318,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,2.9,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Panvi,Panvi,1
120,2011,318,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,102.18,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Poapr,Poapr,1
120,2011,318,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,23.52,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Schsc,Schsc,1
120,2011,318,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,11.85,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16_318_Sornu,Sornu,1
120,2011,324,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,2,2,1,3,1.08,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2_324_Poapr,Poapr,1
120,2011,325,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,4,5,4,34FL,63.12,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4_325_Koepy,Koepy,1
120,2011,325,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,4,5,4,34FL,25.97,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4_325_Panvi,Panvi,1
120,2011,325,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,4,5,4,34FL,185.78,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4_325_Petpu,Petpu,1
120,2011,328,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Achmi,Achmi,1
120,2011,328,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,11.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Amoca,Amoca,1
120,2011,328,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,235.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Andge,Andge,1
120,2011,328,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,1.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Koepy,Koepy,1
120,2011,328,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,32.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Lesca,Lesca,1
120,2011,328,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,19.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Liaas,Liaas,1
120,2011,328,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,56.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Luppe,Luppe,1
120,2011,328,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Monfi,Monfi,1
120,2011,328,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Panvi,Panvi,1
120,2011,328,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,2.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Petpu,Petpu,1
120,2011,328,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,32.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Poapr,Poapr,1
120,2011,328,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,30.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16_328_Schsc,Schsc,1
120,2011,329,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,4.22,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Achmi,Achmi,1
120,2011,329,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,44.73,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Amoca,Amoca,1
120,2011,329,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,111.65,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Andge,Andge,1
120,2011,329,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,26.4,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Lesca,Lesca,1
120,2011,329,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,81.38,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Luppe,Luppe,1
120,2011,329,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Panvi,Panvi,1
120,2011,329,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,29.18,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Petpu,Petpu,1
120,2011,329,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,59.3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Poapr,Poapr,1
120,2011,329,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,23.6,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Schsc,Schsc,1
120,2011,329,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,58.55,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16_329_Sornu,Sornu,1
120,2011,330,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,2,2,2,4F,76.35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2_330_Andge,Andge,1
120,2011,330,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,2,2,2,4F,81.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2_330_Liaas,Liaas,1
120,2011,331,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,5.22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Achmi,Achmi,1
120,2011,331,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,22.72,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Amoca,Amoca,1
120,2011,331,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,79.78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Andge,Andge,1
120,2011,331,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,16,17,5,34FLW,2.02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Asctu,Asctu,1
120,2011,331,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Koepy,Koepy,1
120,2011,331,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,31.57,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Lesca,Lesca,1
120,2011,331,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,30.28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Liaas,Liaas,1
120,2011,331,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,64.45,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Luppe,Luppe,1
120,2011,331,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,10.77,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Monfi,Monfi,1
120,2011,331,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,2.03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Panvi,Panvi,1
120,2011,331,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,39.82,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Petpu,Petpu,1
120,2011,331,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,11.32,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16_331_Schsc,Schsc,1
120,2011,334,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,2,2,2,34,101.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2_334_Sornu,Sornu,1
120,2011,335,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,3,2,3L,61.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2_335_Koepy,Koepy,1
120,2011,336,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,5.97,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Achmi,Achmi,1
120,2011,336,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,3.32,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Amoca,Amoca,1
120,2011,336,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,82.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Andge,Andge,1
120,2011,336,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,0.52,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Koepy,Koepy,1
120,2011,336,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,84.38,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Lesca,Lesca,1
120,2011,336,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,7.48,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Liaas,Liaas,1
120,2011,336,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,105.88,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Luppe,Luppe,1
120,2011,336,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.35,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Panvi,Panvi,1
120,2011,336,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,26.95,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Schsc,Schsc,1
120,2011,336,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,52.28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16_336_Sornu,Sornu,1
120,2011,338,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,1,2,1,F,36.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1_338_Monfi,Monfi,1
120,2011,339,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,13.88,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Achmi,Achmi,1
120,2011,339,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,7.78,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Amoca,Amoca,1
120,2011,339,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,100.75,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Andge,Andge,1
120,2011,339,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,42.48,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Lesca,Lesca,1
120,2011,339,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,7.28,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Liaas,Liaas,1
120,2011,339,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,65.25,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Luppe,Luppe,1
120,2011,339,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.77,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Panvi,Panvi,1
120,2011,339,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,70.13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Petpu,Petpu,1
120,2011,339,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,33.87,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Poapr,Poapr,1
120,2011,339,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,19.12,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_339_Schsc,Schsc,1
120,2011,342,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,2,3,2,FL,104.17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2_342_Luppe,Luppe,1
120,2011,342,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,2,3,2,FL,105.35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2_342_Monfi,Monfi,1
120,2012,2,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,1,1,1,L,23.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1_2_Lesca,Lesca,1
120,2012,3,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,4,5,2,4F,125.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4_3_Liaas,Liaas,1
120,2012,3,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,4,5,2,4F,2.8,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4_3_Monfi,Monfi,1
120,2012,3,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,4,5,2,4F,21.48,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4_3_Panvi,Panvi,1
120,2012,5,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,1,1,1,4,54.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_5_Andge,Andge,1
120,2012,6,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,2,2,1,4,11.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2_6_Panvi,Panvi,1
120,2012,6,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,2,2,1,4,63.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2_6_Schsc,Schsc,1
120,2012,9,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,1.75,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Achmi,Achmi,1
120,2012,9,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,77.63,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Andge,Andge,1
120,2012,9,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,30.18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Lesca,Lesca,1
120,2012,9,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,32.32,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Liaas,Liaas,1
120,2012,9,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,10.18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Luppe,Luppe,1
120,2012,9,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,0.02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Monfi,Monfi,1
120,2012,9,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.45,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Panvi,Panvi,1
120,2012,9,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,1.22,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Petpu,Petpu,1
120,2012,9,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,16.43,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Poapr,Poapr,1
120,2012,9,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,27.65,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Schsc,Schsc,1
120,2012,9,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,67.53,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16_9_Sornu,Sornu,1
120,2012,11,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,1,1,1,F,27.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_11_Achmi,Achmi,1
